episodio,desc,duracion_ms,id,imagen_url,fecha,episodio_url
Los papitos separados,"Hola, es viernes, es enero y hay un nuevo episodio de Hoy Trasnoche. Como siempre. Eh. Como siempre. En esta edición Flor y Calu (a Oti Flor la dejó en un auto en estacionamiento de un super al sol y el chico de redes parece que volvió de Panamá con ganas de casarse) se meten en las coyunturas más variadas, como por ejemplo: ¡GANAMOS un Golden Globe!, Tom Hanks defendiendo a los nepobabies, tema que nos llevó a hablar de El hotel de los famosos no sabemos muy bien por qué, Edward Norton descendiente de Pocahontas y alguna que otra cosa más. Un lujo para esta altura del año, imaginate si a eso le agregamos que vieron una película europea: la elegida es la suiza Mad Heidi (2022) de Johannes Hartmann y Sandro Klopfstein. Y qué suerte que leíste hasta acá, porque hay una entrega urgentísima de Los caprichos de Flor con todo el puterío de los papis de Spielberg. La verdad que si lo tuviéramos que tasar, esto tiene un valor incuantificable. Y vos te lo estás llevando de arriba. Qué decirte.",4037694,4iQ3dSpasgP9vWkktKNrvG,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2023-01-13,https://open.spotify.com/episode/4iQ3dSpasgP9vWkktKNrvG
Todo lo que es el tema de la salud mental,"Sí, empezó el año. Y también es viernes, el día que hay nuevo episodio de Hoy Trasnoche. ¿Y sabés qué? Hay, por eso estás leyendo esto. Como todos los viernes sin excepción, claro. No sabemos por qué tantas dudas. Y en esta ocasión Flor y Calu (Oti la dejó Flor en el auto al sol y el chico de redes se fue a cumplir su sueño de conocer al ex de Iliana calibró a Panamá) se meten en coyunturas de lo más variadas que incluyen: una lista de cien películas que Flor primero cree que es Variety, después de Sight & Sound y finalmente resulta ser de Variety, lo que los hace terminar hablando de medios especializados y de cómo todos son del mismo dueño, Dwayne ""The Rock"" Johnson como el culpable de todo, Ezra Miller que parece que al final no era tan grave porque hay que recuperar la guita, una nepobaby que se hace cargo y el escándalo de Romeo y Julieta... de Franco Zeffirelli. Y vos dirás: ""Bueno, listo, no quiero más"" y vas a tener que querer, porque además vieron no una, no dos sino ¡tres! películas. Las elegidas son Glass Onion: Un misterio de Knives Out (Glass Onion: A Knives Out Mystery, 2022) de Rian Johnson, Hasta los huesos (Bones and All, 2022) de Luca Guadagnino y Los Fableman (The Fablemans, 2022) de Steven Spielberg. Y vos de vacaciones. Y si no salía esto, seguro que las parabas para reclamar que agarremos la pala. Andá, no te queremos ni ver.",5697724,1g75qYozgb4drhnU7AF6Ld,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2023-01-06,https://open.spotify.com/episode/1g75qYozgb4drhnU7AF6Ld
Suena una sirena y todos devuelvan la guita,"Aunque realmente no puedas acreditar esto que estás leyendo, es el último viernes del año. Y, fiel a una tradición inquebrantable, hay un nuevo episodio de Hoy Trasnoche.  En esta ocasión, y para sorpresa de absolutamente nadie, Flor y Calu hacen el balance del año, con las diez mejores películas de ambos y algunas más que quedaron afuera.  Oti ni pintó, el chico de redes menos y Flor intentó meter coyuntura pero medio que no salió.  Bueno, ahora sí podes festejar. Y sin poner ni un peso, hermanx.",4946337,1qE6fZ7MGznfzuiVOzELRk,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-12-30,https://open.spotify.com/episode/1qE6fZ7MGznfzuiVOzELRk
Marcado una vez más la agenda cultural mundial,"Sí, quizás vengas medio que no sabés, pero en el fondo sí. Es viernes. Y como todos los viernes de la historia, hay un nuevo episodio de Hoy Trasnoche. En esta ocasión, Flor y Calu (solos, porque Oti tenía que quedarse llorando en casa y el chico de redes no nos dijo, pero también) se meten en las coyunturas más variadas, como la discusión sobre nepobabies disparada por la tapa de la New York Magazine, James Cameron meando encima de casi cualquier cosa y varios temas de cadente actualidad. Y vos dirás ""bueno, ya con eso estoy"" y no: porque encima vieron dos películas con espíritu navideño. Las elegidas de esta semana con Violent Night (2022) de Tommy Wirkola y Christmas Bloody Christmas (2022) de Joe Begos. Sí, es realmente inaudito que no se te esté debitando la caja de ahorro en pesos en este momento.",4193487,3k51TRSPcCCK2zNhharq6W,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-12-23,https://open.spotify.com/episode/3k51TRSPcCCK2zNhharq6W
Nuestro amigo hizo una película,"Hola, no te mintieron. Es viernes. Y como todos los viernes desde que el mundo es mundo, sin excepción hay un nuevo episodio de Hoy Trasnoche. Esta semana, Calu y Flor (Oti se quedó a dormir en lo del novio, el chico de redes explicó todo medio raro, así que puede ser que sea el novio de Oti, no sabemos) reciben a Sebastián De Caro para hablar de Matrimillas (2022), el éxito de streaming en nuestro país y en otros como Polonia. Y no solo eso, porque la charla se va para cualquier lado y hasta hablan de coyuntura y cosas variadas. Si, aunque no lo creas esto sigue siendo gratis.",5105763,03ccQP7LagGffGePKS5c55,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-12-16,https://open.spotify.com/episode/03ccQP7LagGffGePKS5c55
Quiere Ouija,"Sí, es viernes y nidea con qué andarás distraídx, pero como cada viernes desde que el mundo es mundo, hay un nuevo episodio de Hoy Trasnoche. En esta ocasión, Flor y Calu (sin Oti, que tenía que quedarse llorando sola en casa, ni el chico de redes que también medio que lo mismo) se meten en coyuntura muy variada que incluye: nuevos hitos de Saslav a cargo de ese accidente de trenes en el que se ha convertido HBOMax / Warner / Discovery o andá a saber cómo le dirán, Patty Jenkins que sigue sin devolver la guita, Mike Flanagan que se va de Netflix a Amazon, Charlize Theron y Jennifer Lawrence que sufren un montón y no devuelven ni un peso y creeríamos que nada más. Pero eso no es todo, porque además vieron una ¿película?: la elegida es The Viewing (2022) de Panos Cosmatos. ¿Es esto un cambio de rumbo en este podcast? ¿Alguna vez tuvo rumbo este podcast? Y quedate atentx al final, porque hay una información realmente importante. En serio. No, no estamos jodiendo. De verdad.",4612963,3h0UgJuVCaLDPf8uCNCBnn,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-12-09,https://open.spotify.com/episode/3h0UgJuVCaLDPf8uCNCBnn
Spielberg coge y llora,"Hola, cómo estás. Si venís bien de ubicación espacio-temporal, sabrás que es viernes. Y como todos los viernes sin excepción hay un nuevo episodio de Hoy Trasnoche. En esta ocasión Flor, Calu y Oti (el chico de redes está preso por bajarse temas de Mariah Carey de Napster) se meten con la coyunturas más variadas o no tanto como: varias noticias que tienen a Spielberg de protagonista, Alec Baldwin que parece que al final también está casi tan dolido como la directora de fotografía que mató, la casa de El loco de la motosierra en venta y varias cosas que ahora, la verdad, no tenemos tan presentes. Y eso no es todo, porque además vieron dos películas, y europeas: las elegidas son la española Cerdita (2022) de Carlota Pereda y la francesa Incroyable mais vrai (2022) de Quentin Dupieux. ¿Cómo habrá reaccionado Flor ante una película española que ""no se entiende lo que dicen"" y una francesa que, bueno, tampoco? ¿Y cómo Calu? Cuántos misterios. Y el misterio sigue, porque en una de esas el capítulo cierra con un capricho, pero andá a saber. Vas a tener que escuchar. Gratis, por cierto.",4458240,3CAf1IffWvmy80uzrMENrQ,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-11-18,https://open.spotify.com/episode/3CAf1IffWvmy80uzrMENrQ
La larga noche de los Benvenuto,"Hola, sí: no te mintieron, es viernes. Y como cada viernes desde que la humanidad más o menos sigue el calendario, hay un nuevo episodio de Hoy Trasnoche. Esta semana Flor, Calu, Oti y el chico de redes que llega en un momento se meten con coyunturas variadas pero concretas: tres ""devolvé la guita"". Uno de Tim Burton, otro de Henry Sellick, otro de Jennifer Lawrence y un último de Guillermo Francella. Y eso no es todo, porque además se animaron a ver una película. La ¿elegida? de esta semana es Terrifier 2 (2022) de Damien Leone. ¿Les gustó? ¿No les gustó? Andá a escuchar, querés.",4365714,4HtUbpjOUnvpXv38coJlUG,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-11-04,https://open.spotify.com/episode/4HtUbpjOUnvpXv38coJlUG
El sostén emocional de una pareja en crisis,"Si, tu calendario no se equivocó. Es viernes. Y como todos los viernes sin excepción (sin ir más lejos, el pasado), hay nuevo episodio de Hoy Trasnoche.  En esta ocasión Flor, Calu y Oti (el chico de redes tenía un bautizo) se meten con coyunturas variadas, a saber: Kanye West cancelado ahora sí finalmente, el que hacía de Chandler en Friends contra Keanu Reeves, Tobin Bell que parece que vuelve a la saga de El juego del miedo ya no se entiende muy cómo y creemos que nada más.  Y eso no es todo porque no vieron una, ni dos, ni tres sino ¡cuatro! películas. Las elegidas son Hellraiser (2022) de David Bruckner, Halloween: la noche final (Halloween Ends, 2022) de David Gordon Green, Bárbaro (Barbarian, 2022) de Zach Cregger y Pearl (2022) de Ti West. ¿Por qué tantas? ¿Por qué en ese orden? Vas a tener que escuchar.  Y vas a tener que seguir escuchando, porque este capítulo ha sido bendecido por una edición extra large de Los caprichos de Flor.  Si, es obvio que te lo tendrían que estar cobrando, pero algunos ya nacen así: con el corazón filantrópico.",5403715,3FsXXUReIOV1e7C0syhNhg,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-10-28,https://open.spotify.com/episode/3FsXXUReIOV1e7C0syhNhg
Viste cómo son las minas,"Hoy Trasnoche, fiel a su tradición de seleccionar las más excelsas porongas para su visionado multimedia, trae hoy para vos el debut como auteur de Adrián Suar. La pediste, la tenés. Ahora no le vas sacar el culo a esta jeringa.",5903255,5huwihHMNITaL4gaScsUjr,https://i.scdn.co/image/ab6765630000ba8ad197eec203814811723397bf,2022-10-14,https://open.spotify.com/episode/5huwihHMNITaL4gaScsUjr
¿Cómo te metés un podcast en el culo?,"Será feriado, pero también es viernes. Y como todos los viernes, y haciendo de agarrar la pala un ejemplo para todos, hay un nuevo episodio de Hoy Trasnoche. En el episodio de hoy Flor, Calu y Oti (el chico de redes tenía una LAN party) se meten en las coyunturas más variadas, como: ¿la absolución por plata? de Alec Baldwin, Elizabeth Olsen que no saben muy bien si está en contra de Marvel o si es fake news, ¿otro fueguino más famoso que Flor?, las actrices cortándose las puntas por Irán, el desempeño en salas ""del circuito alternativo"" de Argentina 1985 (2022) y hasta una aparición estelar de Fer Mugica explicándoles cuántos pares son tres botas con todo lo que es el tema de las comedias románticas. Y no contentos con eso encima vieron ¡dos películas! Las elegidas de esta semana son: la norteamericana Bodies Bodies Bodies (2022) de Halina Reijn y la danesa / holandesa Speak No Evil de Christian Tafdrup. ¿Qué les habrán parecido? Vas a tener que escuchar. Y vas a tener que seguir escuchando, porque Flor no metió Nepobabies ni ningún capricho. O sí, porque se puso a despotricar contra Blonde (2022) de Andrew Dominik y le tuvimos que dar algo para que se calme. Sí, sabemos lo que estás pensando: no puedo creer que sea gratis.",5317642,6o7OSbRP5FndoMYYwQiGtZ,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-10-07,https://open.spotify.com/episode/6o7OSbRP5FndoMYYwQiGtZ
Una coyuntura de mierda,"Hola, estás en lo cierto: es viernes. Y como ABSOLUTAMENTE TODOS los viernes hay un nuevo episodio de Hoy Trasnoche, el único podcast del mundo. Esta semana, en un denodado esfuerzo de producción, Calu y Flor (Oti estaba indispuesta y el chico de redes nidea, pero ni pintó) traen un invitado de lujo para soportar a Flor queriendo sacar coyunturas de la galera porque no las había preparado y para hablar del film del que es productor: Axel Kuschevazky y Argentina 1985 (2022) de Santiago Mitre. ¿Cuál es el productor, cuál la película? Vos dirás ""ah, está escrito como el orto"", pero en realidad es un enigma que se resuelve escuchándolo. No sabemos qué más querés.",4314906,0fN2eVQbN1rM18mn8IegCj,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-09-30,https://open.spotify.com/episode/0fN2eVQbN1rM18mn8IegCj
Viciosa como la madre,"Sí, tu instinto no falló: es viernes. Y como todos los viernes sin excepción hay un nuevo Hoy Trasnoche. En lo que se podría considerar un episodio con todo el elenco (Flor, Calu, el perro, el chico de redes), se meten en coyunturas variadas como: hacer un unboxing, el drama de Ezra Miller de esta semana, una cosa de Ana de Armas y la tumba de Marilyn, Mel Gibson enojado con Warner, Scorsese recomendando cincuenta películas y un estudio de la UCLA sobre lo que quiere ver el público joven. Y vos dirás ""Bueno, listo, con eso me conformo"", pero no: porque además vieron una película. La elegida de la semana es La huérfana: el origen (Orphan: First Kill, 2022) de William Brent Bell. Y vos dirás ""La verdad qué maravilla todo lo que me dan y yo sin poner un peso"" y la verdad que en esa te damos la derecha y te doblamos la apuesta como una oferta de chocolates con la cadena de frio polémica del tren: porque Flor intenta sobre el final una teoría medio falopa de Nepobabies que casi, casi entra como una nueva de la saga. Ahora, sí nada más. Agarrá la pala vos la próxima.",4620643,3WAZj3a3JD2vqjEPNHLkDR,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-09-23,https://open.spotify.com/episode/3WAZj3a3JD2vqjEPNHLkDR
No le confiaria los corgis,"Sí, no andabas con la cabeza en cualquier lado: es viernes. Y como todos los viernes desde que se instauró el calendario romano sin excepción, hay un nuevo episodio de Hoy Trasnoche. En el capítulo de hoy Flor, Calu y Oti —que vino con ganas de hacerse notar— y sin el chico de redes porque lo echamos por ir a hacer caca en medio de la grabación, se meten con coyunturas absolutamente variopintas como: Brian Cox en contra del método actoral, Baz Luhrmann que parece que le piden un corte de Elvis (2022) de cuatros horas pero no queda claro quiénes, el estreno ""en el circuito alternativo"" de Argentina 1985 (2022) por el capricho de los multipantallas y la ¿vuelta? de las comedias románticas. Pero eso no es todo, porque además vieron una película: la elegida es Emily the Criminal (2022) de John Patton Ford. ¿les habrá gustado? ¿Habrán estado de acuerdo? Mirá si te lo vamos a contar acá. Y de verdad que eso tampoco es todo, porque Flor sobre el final, viendo que nos quedaba todo medio cortina sacó un Nepobabies de la galera y, sin querer queriendo ¿inició una saga? Mirá, que no te lo estemos cobrando es un milagro, sinceramente.",3521149,4aQbx3ane65UbHskvvOWaS,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-09-16,https://open.spotify.com/episode/4aQbx3ane65UbHskvvOWaS
¿Para esto mi abuela se puso en bolas?,"Aunque no lo creas, es viernes. El día en el que llueva o truene sale SIEMPRE Hoy Trasnoche. Esta semana, Flor, Calu y el chico de redes —Oti tenía un evento— se meten con coyunturas de todo tipo como: la guerra de duraciones de aplausos en en Festival de Venecia, el drama incesante de la película de Olivia Wilde, la mama de Shia LaBeouf que parece que Lola Becerra va a preguntar ""¿Qué es QEPD?"" en redes sociales y un poco (no todo) sobre el docu true crime de la tía de Armie Hammer. Y como si todo esto fuera poco (y pago) vieron dos películas. Las elegidas son Vértigo (Fall, 2022) de Scott Mann —esssa, te comiste el amague, pensaste que era la de Hitchcock— y Vengeance (2002) de B.J. Novak. ¿Les gustaron mucho? ¿Más o menos? ¿Una sí y la otra no? ¿Será al revés? ¿Será al derecho? Vas a tener que escuchar, igual que para saber si hay Nepobabies o no. Dale, no te hagas que no tenías mejor plan que este.",4217077,7uk5d0dCmNKlOC1HHALAuh,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-09-09,https://open.spotify.com/episode/7uk5d0dCmNKlOC1HHALAuh
Entré por el glory hole y me quedé por lo otro,"Sí, ese corazoncito loco que tenés no te había fallado: es viernes. Y como todos los viernes sin excepción desde que se puso el calendario romano, hay un nuevo episodio de Hoy Trasnoche. Esta semana Flor, Calu y Oti —que volvió con la firme intención de no dejar un cable sin masticar— se meten en coyunturas variadas de todo tipo, como los extraños nuevos tatuajes de Armie Hammer, Ezra Miller que parece que no lo sacaron de una película pero la directora salió a decir no sé qué, Adam Driver y el aplauso corto, Shia LaBeouf arrepentido de no sabemos bien qué, el quilombo incesante de la nueva película de Olivia Wilde, que a esta altura tendría que estrenarse en el verano en Carlos Paz y (tan sólo) un teaser de la vuelta del ABDL. Y como si todo esto fuera poco, vieron una película. La elegida es Glorious (2022) de Rebekah McKendry, que no te queremos spoilear, pero es tan Hoy Trasnoche que duele. ¿Hay algo más? Claro que sí. FLOR TRAJO UN AUDIO. Pero para eso te vas a tener que fumar todo lo otro.",3744783,2jntI6akM5ZCq6n9z3VbzT,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-09-02,https://open.spotify.com/episode/2jntI6akM5ZCq6n9z3VbzT
Haciendo caca en una planta,"Sí, claro que es viernes. Sí, claro que como TODOS los viernes hay un nuevo episodio de Hoy Trasnoche, el único podcast del mundo. Esta semana, Flor y Calu —Oti estaba en una, no pudo venir— se meten en dos coyunturas que le toman mucho tiempo: por un lado el minuto a minuto del dramah Discovery, Warner, HBOMax y todo eso y por el otro Shia LaBeouf ¡contra Olivia Wilde! y después Shia LaBeouf ¡haciendo quilombo él solo! Pero a sabiendas de que vos seguís pensando que este es un podcast de cine, hicieron la milla extra y vieron una película, que resultó ser ¡Nop! (Nope, 2022) de Jordan Peele y hablaron largo y tendido por si justo sos de lxs que no la entendieron .¿Habrá Nepobabies? Bueno, te vas a tener que quedar a escuchar.",4234475,46BCSIVrV9FXdWgFSUCgbh,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-08-26,https://open.spotify.com/episode/46BCSIVrV9FXdWgFSUCgbh
"El ""aber kojan"" del proceso creativo","Hola, sí, ya lo sabés. Es viernes, el día en el que siempre y sin ningún tipo de descanso sale Hoy Trasnoche. Esta semana, Flor, Calu y Oti se meten en coyunturas de lo más variadas, que incluyen algo de Ezra Miller, Jonah Hill haciéndose el que no quiere no sé qué cosa, el la bajada estrepitosa del clout de Will Smith después del temita de los Oscar, la Academia pidiéndole perdón quizás un poco tarde a la activista Sacheen Littlefeather, el boom de los guardaespaldas en Hollywood, y no sabemos bien qué más de HBOMax. Como si todo esto fuera poco, vieron Depredador: La presa (Prey, 2022) de Dan Trachtenberg y la verdad que hubo moncloa. Y esperá que hay más, porque este es el episodio donde empieza Nepobabies... ¿En cuál termina? Si te lo decimos, te tenemos que matar.",4250462,66FGeYZrjDWPPTxNlEz25P,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-08-19,https://open.spotify.com/episode/66FGeYZrjDWPPTxNlEz25P
Cagarse encima de grande,"Sí, es viernes. El día en el que invariablemente y sin pausa alguna sale Hoy Trasnoche. ¿Te parece que estamos faltando a la verdad? ¿Qué hubo el viernes pasado? ¿Un episodio? ¿Y esto qué es? ¿Ves? En esta ocasión Flor, Calu y Oti —que se hizo señorita— tocan coyunturas todo tipo, que incluyen qué Ezra Miller sos según tu signo del zodíaco, algo de la tía de Armie Hammer y todo el entuerto Discovery, HBOMax y HBOMenox. Y como si todo eso fuera poco, vieron una película y la verdad que lo lamentaron: la —mal— elegida es They/Them (2022) de John Logan. Pero no dejes que esto te desanime: ellos ya se desanimaron para que vos no tengas que pasar por lo mismo.",3943444,6SdhtC0c2MTcJPeKlAPPdE,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-08-12,https://open.spotify.com/episode/6SdhtC0c2MTcJPeKlAPPdE
Olaf es falo al revés,No nos digas que necesitás info de este episodio.,6109898,3YxxCcx7AhSdaygHWSvVQ9,https://i.scdn.co/image/ab6765630000ba8ab21d6362af950a787313f468,2022-08-05,https://open.spotify.com/episode/3YxxCcx7AhSdaygHWSvVQ9
Hijo de MC Hammer,"Sí, aunque no lo creas es viernes. El día donde RELIGIOSAMENTE Y SIN PAUSA ALGUNA sale Hoy Trasnoche. Esta semana Flor, Calu y Oti se meten en coyunturas de todo tipo que incluyen: a falta de novedades sobre Ezra Miller otro quilombo más de Armie Hammer, unas declaraciones muy picantes de los hermanos Russo, gente quejándose de pagar al valor del día una empanada más a Netflix y varias cosas más. Y esperá que eso no es todo: porque encima estos que SON SARMIENTO Y NO TE DEJAN UN SOLO VIERNES SIN CAPÍTULO vieron dos películas: Crímenes del futuro (Crimes of the Future, 2022) de David Cronenberg y El teléfono negro (The Black Phone, 2021) de Scott Derrickson. Sí, la verdad que te tendríamos que estar cobrando.",4111516,6cH7ep4i0r7ywTDRtnTzSR,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-07-22,https://open.spotify.com/episode/6cH7ep4i0r7ywTDRtnTzSR
Les habló con el corazón y le respondieron con el bolsillo,"Sí, bueno, es viernes. Y como TODOS los viernes sin excepción hay un nuevo episodio de Hoy Trasnoche. Sí, como lo leés: TODOS los viernes. Si vos te perdiste alguno, problema tuyo. Y caray que pasan cosas en el de esta semana: porque Flor, Calu y Oti se meten en coyunturas variadas, que incluyen a Alec Baldwin entrevistando a Woody Allen, martin Sheen que ahora parece que se muere de ganas de ser latino, los rodajes en estados donde se empieza a penalizar el aborto en los Estados Unidos, el remate de la pezonera de Batman y la fascinación de Flor por Marcel, la película de la conchita tuerta. Y seguí leyendo, porque encima vieron una película: Men (2022) de Alex Garland y estuvieron CERO de acuerdo. Y si seguiste leyendo tenés premio: como el episodio nos estaba quedando medio corto y por menos de una hora Banchero no nos pone toda la viva, repasamos los personajes más sexys (!) de las películas de Disney y nos metimos en el salvaje mundo del amigo imaginario de Flor. Sí, la verdad que es un lujo. Encima TODOS los viernes. Y gratis.",4116976,3dnZgA2JGHyKvrXZVQxX5D,https://i.scdn.co/image/ab6765630000ba8abaa3d3d11cacec563684cf58,2022-07-08,https://open.spotify.com/episode/3dnZgA2JGHyKvrXZVQxX5D
Menos orientales que el Chino Volpato,"Sí, es viernes y es feriado. ¿Y qué te creías? ¿Que no iba a haber Hoy Trasnoche? Lo mal que hiciste porque Flo Calu y Oti se meten esta semana con coyunturas variadas que incluyen todos los quilombos de las últimas 48 horas de Ezra Miller, Robert Eggers que quiere vivir en medioevo y capaz que no mucho más. ""No mucho más"" porque también vieron ¡dos! películas que Flor creyó que eran chinas y no: la yanqui Todo a la vez en todas partes (Everything Everywhere All at Once, 2022) de Dan Kwan y Daniel Scheinert y la taiwanesa The Sadness (Ku bei, 2021) de Rob Jabbaz. A una le hicieron prácticamente caca encima, a la otra la pusieron en la mesita de luz. ¿Cuál será cual? Bueno, vas a tener que escuchar. Y esperá que hay más, porque capaz, en una de esas, en un revoleo medio extraño, sigue volviendo una saga. Sí, la verdad que un lujo. No asiático, claramente, pero bueh.",3732636,550ed2qrXydeHIaAxlLiZ3,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-06-17,https://open.spotify.com/episode/550ed2qrXydeHIaAxlLiZ3
Un par de polvos tristes,"¡Hola! Este es un mensaje automático para avisarte que es viernes y que hay un nuevo episodio de Hoy Trasnoche, por favor no lo contestes. En esta ocasión, Flor, Calu y Oti se meten en las más variadas coyunturas como: pucha, al final Joker era saga; toda la verdad sobre los pezones de la Batman de Schumacher: el director de ¡dos Jurassic Park! preocupado por el cine independiente: un test de Bechdel que capaz no muy a lugar: la comedia de enredos entre Netflix y los exhibidores, ahora que le bajaron los suscriptores y alguna que otra cosa más. Y eso no es todo: porque vieron y no estuvieron de acuerdo con lo que pensaron de El peso del talento (The Unbearable Weight of Massive Talent, 2022) de Tom Gormican, pero no te vamos a contar si hubo goma o no. Y si llegaste leyendo hasta acá, mirá la sorpresa que te tenemos: vuelven los Kennedys. Si, un montón. Sí, sigue siendo gratis.",4707604,0IERfPhVM0LNnDxEvqjyAs,https://i.scdn.co/image/ab6765630000ba8a9f40c3647aa49d3a86c10f0d,2022-06-10,https://open.spotify.com/episode/0IERfPhVM0LNnDxEvqjyAs
El camino a la felicidad no incluye asesinar,"Sí, aunque no lo creas es viernes: el día que Jesusito decidió que sea de Hoy Trasnoche. Y no nos vengas a decir que el viernes pasado esto y el anterior aquello: hoy hay capítulo. Y Flor, recién llegada de unas ¿merecidas? vacaciones y Calu que se quedó a sacar el país adelante la-bu-ran-do se meten con coyunturas de todo tipo, como: los records de aplausos en Cannes, la muerte de Ray Liotta y cómo fue homenajeado por influencers, las resultantes de juicio de Amber Heard a Johnny Depp ¿o era al revés? y alguna que otra cosa más. Eso no es todo, porque además vieron Occhiali Neri (2022), el giallo a contrapelo del querido Dario Argento... ¿terminaron hablando de cine italiano? Andá a saber. Y esperá porque esto es como las ofertas del tren: quizás, en una de esas, no te queremos enamorar, asoma la cabeza por detrás de la ligustrina el ¿regreso? de una saga de caprichos. Más, la verdad, te lo tendríamos que cobrar.",3846426,0U0Rj6gGFU4KsNV4WV7lCW,https://i.scdn.co/image/ab6765630000ba8ab589b94fbf7068909bfb88b7,2022-06-03,https://open.spotify.com/episode/0U0Rj6gGFU4KsNV4WV7lCW
Acuosa profusa,"Sí, ya es viernes. El día que sale Hoy Trasnoche. Siempre. Y como sale siempre, este viernes no es la excepción. Y Flor y Calu se meten en coyunturas tan variadas como las cartas de Mozart con caca y amor entre primos, no sabemos qué quilombo con Maverick, la nueva Top Gun, el ¿regreso? de Kevin Spacey y alguna que otra cosa más. Y eso no es todo, porque además vieron (y hablaron) de una película con su director: desde su casa, Nicolás Goldbart, hisopado positivo de COVID la mañana de la avant premiere de El sistema K.E.OP/S (2022) no se guarda nada. ¿Querían más? ¡Por favor!",4720352,5DjNCEalNdkNHpKP1AXboI,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-05-13,https://open.spotify.com/episode/5DjNCEalNdkNHpKP1AXboI
Y en un momento todo se convierte en una letra de Walter Olmos,"Hola, sí, qué tal. Es viernes. Y si es viernes, medio que casi casi casi siempre hay Hoy Trasnoche. Esta semana, Calu y Flor se meten en coyunturas de todo tipo, como la vez que Flor conoció a ELO Podcast en persona, una noticia de incesto que la final no daba pero bueno, alguito de Robert De Niro en Argentina, una de Elizabeth Moss y no sabemos qué de Laffie, Cate Blanchette y no sabemos qué de los directores medio pajeros con las actrices y los yanquis llegando finalmente al ""que devuelvan la guita"" Y eso no es todo, porque además vieron una película y les gustó mucho. La elegida de esta semana es Matar a la bestia (2021) de Agustina San Martín, que podés aprovechar y ver en sala ahora mismo. Si llegaste hasta acá hay premio: ¿vuelven los Kennedys? Bueno, escuchalo para saber. Y si llegaste hasta acá hay doble premio: te invitamos a la premiere de El sistema K.E.OP/S (2002) de Nicolás Goldbart la semana que viene. ¿Cómo? Bueno, escuchalo para saber también.",3933727,2S56Xl6rVnELlDknGr4RVW,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-05-06,https://open.spotify.com/episode/2S56Xl6rVnELlDknGr4RVW
Hoy TrasWOKEche,"Sí, es viernes. Y no es cualquier viernes, sino uno dónde sí sale Hoy Trasnoche. En episodio de hoy, Flor y Calu se meten con coyunturas variadas, como son la venta del departamento de Francella en Granizo, algo de la Cinemacon con Olivia Wilde que nidea, el conflicto de Arabia Saudita con el contenido LGBTQI+ ¡de Disney!, el juicio de Johnny Depp, Edu Feinmann acusando a Milei de santiagueño y alguna que otra cosa más que no recordamos... ¡Ah, sí! Además vieron dos películas (bueno, Calu una sola): Ambulance (2022) de Michael Bay y El hombre del norte (2002) de ¿David? ¿Robert? Eggers. No hay Kennedys: ya viendo lo que dura deberías darte cuenta que hubiera sido un exceso.",4274128,6gGWL2pTNGIiv11rbeD391,https://i.scdn.co/image/ab6765630000ba8a5e83134a67542236233342ac,2022-04-29,https://open.spotify.com/episode/6gGWL2pTNGIiv11rbeD391
